% Filename : LM_Channel_5200_mean_prof.dat 
% 
% Description : Profiles of the mean velocity and pressure 
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680  
%  B-Spline order           n = 7 
%
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
%
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
%      u'u'    : Variance of u 
%      v'v'    : Variance of v 
%      w'w'    : Variance of w 
%      u'v'    : Covariance of u and v 
%      u'w'    : Covariance of u and w 
%      v'w'    : Covariance of v and w 
%       k      : Turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
%
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_5200_mean_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P                     u'u'                     v'v'                     w'w'                     u'v'                     u'w'                     v'w'                       k                     Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%-----------------------------------------------------------------------------------------------------------------------------------------------------  -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------  ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
    3.872377680801093e-01    2.008175236854270e+03    2.419740163528610e+01    1.426727832044878e-03    1.695922651051289e-03   -9.357564044776375e-01    2.688118853540752e+00    9.301187060275424e-01    1.233831599225439e+00   -6.092744537240734e-01    7.907992772911735e-03   -7.680352560584641e-04    2.426034579396867e+00    8.693159354414032e-04    6.004458328445571e-05    1.711025042511875e-07    0.000000000000000e+00   -3.530537572423797e-05    8.997187983325000e-04   -5.492552826627962e-06
    3.888167933950711e-01    2.016363899730812e+03    2.420906527902953e+01    1.421991897045739e-03    1.684057084607897e-03   -9.339153601418805e-01    2.679915263396769e+00    9.282819445730860e-01    1.230797527682249e+00   -6.076983382802907e-01    8.020215383178240e-03   -7.705699633404933e-04    2.419497367826052e+00    8.642005737200017e-04    6.033020148663629e-05    2.509251265419803e-07    0.000000000000000e+00   -3.517633706039070e-05    8.947836908468770e-04   -5.178327574087644e-06
    3.903982464351528e-01    2.024565152540127e+03    2.422070780330974e+01    1.417214621994701e-03    1.671093427891652e-03   -9.320714194612770e-01    2.671726386651127e+00    9.264438505361186e-01    1.227759856379758e+00   -6.061199239253124e-01    8.131565749717523e-03   -7.730383468981599e-04    2.412965046783502e+00    8.589591662047322e-04    6.092192341386689e-05    2.062674178243108e-07    0.000000000000000e+00   -3.503994073063402e-05    8.898530261710518e-04   -4.805609865262328e-06
    3.919821209185499e-01    2.032778962705424e+03    2.423232898103017e+01    1.412462469127905e-03    1.657141268053305e-03   -9.302260134985306e-01    2.663549544506927e+00    9.246042984689692e-01    1.224720701980671e+00   -6.045391466442094e-01    8.240536594776877e-03   -7.753114948587319e-04    2.406437272478284e+00    8.538064141064010e-04    6.078066256933681e-05    2.400962995045706e-07    0.000000000000000e+00   -3.488938873340331e-05    8.849721799537506e-04   -5.034395711911704e-06
    3.935684105538401e-01    2.041005297600034e+03    2.424392901570235e+01    1.407772571549032e-03    1.643091339167499e-03   -9.283797967864608e-01    2.655383903462567e+00    9.227627255633029e-01    1.221682997502916e+00   -6.029559152252599e-01    8.345798249349778e-03   -7.775036497223926e-04    2.399914813264393e+00    8.488143104207491e-04    6.003120329723602e-05    3.599509506419562e-07    0.000000000000000e+00   -3.480409239165994e-05    8.801546086159033e-04   -5.753236338936320e-06
    3.951571090400071e-01    2.049244124547535e+03    2.425550852538681e+01    1.403218782263865e-03    1.629705706365948e-03   -9.265323950890164e-01    2.647229077477395e+00    9.209184708588738e-01    1.218648304157465e+00   -6.013702212704263e-01    8.447968807100827e-03   -7.797480148281312e-04    2.393397926246867e+00    8.438529908734491e-04    5.975340938427603e-05    3.276559970514574e-07    0.000000000000000e+00   -3.479378035776124e-05    8.753507920374749e-04   -6.210516140459782e-06
    3.967482100664665e-01    2.057495410821884e+03    2.426706862966921e+01    1.398809525951799e-03    1.617312605982651e-03   -9.246835152281974e-01    2.639083982636976e+00    9.190710470092330e-01    1.215615523772724e+00   -5.997820206275833e-01    8.548700916867279e-03   -7.820032372795466e-04    2.386885276709466e+00    8.389641696920598e-04    6.071683511835813e-05    7.371409978655963e-08    0.000000000000000e+00   -3.487566153426283e-05    8.705453203070993e-04   -5.666262931157840e-06
    3.983417073130908e-01    2.065759123647552e+03    2.427860985409799e+01    1.394412281929546e-03    1.606041103340349e-03   -9.228338890118297e-01    2.630949978803313e+00    9.172202220214428e-01    1.212582914542211e+00   -5.981914436276157e-01    8.648434748740606e-03   -7.843038071176407e-04    2.380376557683483e+00    8.341455314923610e-04    6.191905598593666e-05    4.640654290212165e-08    0.000000000000000e+00   -3.498948848511689e-05    8.658232803967188e-04   -4.701774860635909e-06
    3.999375944502339e-01    2.074035230199643e+03    2.429013167256855e+01    1.389927618719757e-03    1.596091799643087e-03   -9.209829535044047e-01    2.622828684849126e+00    9.153660310515269e-01    1.209548171867870e+00   -5.965985373128320e-01    8.747554716126258e-03   -7.865661760301058e-04    2.373871443884261e+00    8.292916635298784e-04    6.234767408567224e-05    2.123636720218791e-07    0.000000000000000e+00   -3.514829314528583e-05    8.611716487161192e-04   -4.468240573832216e-06
    4.015358651387568e-01    2.082323697604036e+03    2.430163306243159e+01    1.385332840119845e-03    1.587354861025238e-03   -9.191286981465593e-01    2.614721699913865e+00    9.135084881638037e-01    1.206509281850406e+00   -5.950031471114001e-01    8.847368478972146e-03   -7.888194234387948e-04    2.367369734964037e+00    8.243096861253419e-04    6.351569749995579e-05    2.825395787009851e-07    0.000000000000000e+00   -3.551193524058131e-05    8.565236567018037e-04   -3.927668738386422e-06
    4.031365130300527e-01    2.090624492937508e+03    2.431311315980746e+01    1.380694297645521e-03    1.579356792327029e-03   -9.172688627160025e-01    2.606630645681543e+00    9.116476460978411e-01    1.203465122214793e+00   -5.934052085929671e-01    8.949076645797006e-03   -7.911240750807648e-04    2.360871706997089e+00    8.193223365262056e-04    6.565889110848494e-05    1.624392299998467e-07    0.000000000000000e+00   -3.612445688528913e-05    8.518610321538131e-04   -2.841822174411948e-06
    4.047395317660720e-01    2.098937583227867e+03    2.432457188966874e+01    1.376113308402988e-03    1.572140866572090e-03   -9.154007867668683e-01    2.598556646573146e+00    9.097836363304128e-01    1.200416132128683e+00   -5.918049253552828e-01    9.052262195739253e-03   -7.932517808073782e-04    2.354378207516121e+00    8.145653942449649e-04    6.806667327590899e-05    1.146227067495046e-07    0.000000000000000e+00   -3.692364076253796e-05    8.471987990021897e-04   -1.375749537104332e-06
    4.063449149793479e-01    2.107262935454087e+03    2.433600973574548e+01    1.371611467283038e-03    1.566259231901779e-03   -9.135218090340149e-01    2.590499255134825e+00    9.079164478761631e-01    1.197364629848153e+00   -5.902021598004713e-01    9.156328099245518e-03   -7.951699084287845e-04    2.347890166429571e+00    8.098492304878176e-04    6.991184692337419e-05    1.714992115352212e-07    0.000000000000000e+00   -3.764097097738598e-05    8.425226903001824e-04   -2.310846548411391e-07
    4.079526562930214e-01    2.115600516546432e+03    2.434742693955987e+01    1.367118503841739e-03    1.562672478530925e-03   -9.116315316338661e-01    2.582457919786384e+00    9.060458481500635e-01    1.194312764769029e+00   -5.885969645809943e-01    9.260244642204561e-03   -7.970981301329074e-04    2.341408266352738e+00    8.051768262250245e-04    7.104113207568215e-05    1.384063295108568e-07    0.000000000000000e+00   -3.814884828710209e-05    8.378689794981838e-04    3.385368449314741e-07
    4.095627493208663e-01    2.123950293386591e+03    2.435882329776467e+01    1.362629697451535e-03    1.562123776317750e-03   -9.097315142817599e-01    2.574431154131296e+00    9.041716285360235e-01    1.191260821681206e+00   -5.869895900694118e-01    9.363123572983162e-03   -7.993171191302204e-04    2.334931802174263e+00    8.007357482635664e-04    7.258253807323408e-05    6.351158370346007e-08    0.000000000000000e+00   -3.849529818212040e-05    8.332483361151164e-04    1.638163623267157e-06
    4.111751876673159e-01    2.132312232807811e+03    2.437019898699963e+01    1.358210369543254e-03    1.564497151957383e-03   -9.078238627306582e-01    2.566415959875865e+00    9.022937503250480e-01    1.188208677623290e+00   -5.853798171715522e-01    9.464404223824406e-03   -8.018450222955645e-04    2.328459193912102e+00    7.962703335627635e-04    7.519198709364264e-05   -2.151580261177293e-08    0.000000000000000e+00   -3.876270163875973e-05    8.286589098136893e-04    4.019193401345140e-06
    4.127899649274865e-01    2.140686301595025e+03    2.438155448279666e+01    1.353862335366939e-03    1.568993795853762e-03   -9.059105534829224e-01    2.558410471929027e+00    9.004122609461236e-01    1.185155978247306e+00   -5.837673735525480e-01    9.563487029881941e-03   -8.044966865964349e-04    2.321989355561228e+00    7.915956709797162e-04    7.794036481293256e-05    2.159289469865386e-08    0.000000000000000e+00   -3.898879654362500e-05    8.241184964839741e-04    6.450335659748227e-06
    4.144070746872046e-01    2.149072466484988e+03    2.439289012821340e+01    1.349559547592716e-03    1.574637362878387e-03   -9.039931898408518e-01    2.550416285459418e+00    8.985270531419328e-01    1.182102700529998e+00   -5.821524034642490e-01    9.659612116015901e-03   -8.071915753495931e-04    2.315523019565674e+00    7.867785265605479e-04    7.917559263994112e-05    1.522352395455376e-07    0.000000000000000e+00   -3.909803542973573e-05    8.195882406285233e-04    7.420078381775307e-06
    4.160265105230311e-01    2.157470694166407e+03    2.440420601053073e+01    1.345264515436134e-03    1.580414506221528e-03   -9.020732521817179e-01    2.542436140624170e+00    8.966379744250835e-01    1.179047747324043e+00   -5.805352075574753e-01    9.751647657168143e-03   -8.100022738718319e-04    2.309060931186649e+00    7.819626269055192e-04    7.915965465506672e-05    1.304944582344489e-07    0.000000000000000e+00   -3.914831349437555e-05    8.150822670239654e-04    7.022195500479386e-06
    4.176482660022877e-01    2.165880951280073e+03    2.441550179294266e+01    1.340913071501054e-03    1.585503624157928e-03   -9.001509503091610e-01    2.534470156092032e+00    8.947449512104878e-01    1.175988850306227e+00   -5.789159348787934e-01    9.839102299585251e-03   -8.128992561533406e-04    2.302601978804373e+00    7.772284709749959e-04    7.948365694785814e-05    1.308755086804701e-07    0.000000000000000e+00   -3.910518446073264e-05    8.106337594443738e-04    7.104059526428239e-06
    4.192723346830818e-01    2.174303204418993e+03    2.442677660532555e+01    1.336457453490690e-03    1.589702518052004e-03   -8.982250955422251e-01    2.526517218467598e+00    8.928479427240623e-01    1.172926481907116e+00   -5.772943868114540e-01    9.922664310110789e-03   -8.156525460392394e-04    2.296145821549388e+00    7.726496494403749e-04    7.987217885310364e-05    1.912200555512842e-07    0.000000000000000e+00   -3.895694897837431e-05    8.061939459795410e-04    7.562153391114284e-06
    4.208987101143324e-01    2.182737420128526e+03    2.443802954132549e+01    1.331943269842200e-03    1.592893411414376e-03   -8.962952405553867e-01    2.518576933986447e+00    8.909470901986426e-01    1.169864322767052e+00   -5.756704316436689e-01    1.000416524382905e-02   -8.183524481220706e-04    2.289694173476071e+00    7.682629773811218e-04    8.021931632161926e-05    2.074312758546852e-07    0.000000000000000e+00   -3.876840442021026e-05    8.017412464487324e-04    8.180074109653086e-06
    4.225273858357959e-01    2.191183564906511e+03    2.444926035334477e+01    1.327463814197779e-03    1.595184081626824e-03   -8.943632629170898e-01    2.510648253315424e+00    8.890427069403747e-01    1.166804004755009e+00   -5.740439941648534e-01    1.008497977758699e-02   -8.209854103975785e-04    2.283247482505403e+00    7.639547064452602e-04    8.037839029022499e-05    1.686539059195799e-07    0.000000000000000e+00   -3.845853412083471e-05    7.973236309333259e-04    8.719585587244191e-06
    4.241583553780913e-01    2.199641605203407e+03    2.446046947792519e+01    1.323080435135458e-03    1.597218136875964e-03   -8.924319298401053e-01    2.502727077253371e+00    8.871350849921755e-01    1.163743763092061e+00   -5.724150553266898e-01    1.016589809222736e-02   -8.234928917176781e-04    2.276802962668803e+00    7.595826805516669e-04    7.971562067720003e-05    1.520277452249981e-07    0.000000000000000e+00   -3.805219673416324e-05    7.929827171850577e-04    8.415415054871013e-06
    4.257916122627263e-01    2.208111507422416e+03    2.447165760964273e+01    1.318788338050697e-03    1.599366352074826e-03   -8.905023567137642e-01    2.494808810795643e+00    8.852245488320992e-01    1.160681643720791e+00   -5.707836086953644e-01    1.024658763576988e-02   -8.259877052860866e-04    2.270357501674267e+00    7.551109167549274e-04    7.794927236762399e-05    1.810773590707319e-07    0.000000000000000e+00   -3.767197374932224e-05    7.886976883848143e-04    6.871604347485558e-06
    4.274271500021228e-01    2.216593237919626e+03    2.448282520127617e+01    1.314546587471266e-03    1.601636026286846e-03   -8.885738521812742e-01    2.486891135531668e+00    8.833115119440115e-01    1.157616722196418e+00   -5.691498239139258e-01    1.032600245620773e-02   -8.284626519827119e-04    2.263909684836049e+00    7.506719909937019e-04    7.575111992320148e-05    1.977814239377388e-07    0.000000000000000e+00   -3.731232173767763e-05    7.844337297893522e-04    4.874840813810918e-06
    4.290649620996428e-01    2.225086763004141e+03    2.449397236189606e+01    1.310311303836442e-03    1.603847260829027e-03   -8.866446890049746e-01    2.478973885024696e+00    8.813962739285358e-01    1.154549497517847e+00   -5.675137379547918e-01    1.040370364653957e-02   -8.308791458889852e-04    2.257459828235540e+00    7.461492819450412e-04    7.438271197947292e-05    2.630081468025752e-07    0.000000000000000e+00   -3.711026366632291e-05    7.801995234441952e-04    3.485214960798739e-06
    4.307050420496141e-01    2.233592048938214e+03    2.450509876361512e+01    1.306030722283684e-03    1.605553635250004e-03   -8.847124679385976e-01    2.471056991990380e+00    8.794790715999348e-01    1.151480461096568e+00   -5.658753053272223e-01    1.047986163875364e-02   -8.332149287106454e-04    2.251008262343441e+00    7.414583201213689e-04    7.383676987171659e-05    2.282953840471728e-07    0.000000000000000e+00   -3.713087581010969e-05    7.759638164807754e-04    2.428693086247314e-06
    4.323473833373565e-01    2.242109061937383e+03    2.451620393084325e+01    1.301737041455916e-03    1.606399641247316e-03   -8.827761345711490e-01    2.463139945333895e+00    8.775602380748997e-01    1.148408561136067e+00   -5.642344080772498e-01    1.055416873875140e-02   -8.354645800495076e-04    2.244554372272431e+00    7.367864326230305e-04    7.408172240111556e-05    1.345074618927741e-07    0.000000000000000e+00   -3.730205705441199e-05    7.717140040839241e-04    1.986601347703015e-06
    4.339919794392066e-01    2.250637768170602e+03    2.452728798202036e+01    1.297514603658720e-03    1.606578464117254e-03   -8.808371074555449e-01    2.455222825810389e+00    8.756401200184672e-01    1.145331947533776e+00   -5.625907511946164e-01    1.062564965578427e-02   -8.377657935888064e-04    2.238097446681317e+00    7.321718449446545e-04    7.440740127757349e-05    1.270819643587596e-07    0.000000000000000e+00   -3.758726447682005e-05    7.674955228900025e-04    1.623540819764048e-06
    4.356388238225455e-01    2.259178133760379e+03    2.453835160503636e+01    1.293408827012767e-03    1.606913909834245e-03   -8.788975607928770e-01    2.447306061776548e+00    8.737189210339013e-01    1.142249726386839e+00   -5.609444374227255e-01    1.069324079782400e-02   -8.400034000164936e-04    2.231637354598644e+00    7.277105298684976e-04    7.450518893531580e-05    4.794552638343585e-08    0.000000000000000e+00   -3.783491676863108e-05    7.633239328840110e-04    1.104814677554728e-06
    4.372879099458230e-01    2.267730124782910e+03    2.454939568107040e+01    1.289416229869139e-03    1.608332982224571e-03   -8.769586294214677e-01    2.439389031386919e+00    8.717967658543566e-01    1.139162408841421e+00   -5.592956131060577e-01    1.075625357064575e-02   -8.419851204658447e-04    2.225174103041348e+00    7.234616756880641e-04    7.502900777788217e-05   -1.033564607676742e-08    0.000000000000000e+00   -3.782314927775541e-05    7.592150110051572e-04    1.442187536956929e-06
    4.389392312585846e-01    2.276293707268210e+03    2.456042091337842e+01    1.285509623901023e-03    1.611443938839745e-03   -8.750201767780728e-01    2.431472211551352e+00    8.698736813137620e-01    1.136071611349098e+00   -5.576443066113778e-01    1.081362372892529e-02   -8.438687560361970e-04    2.218708752107106e+00    7.191440518029091e-04    7.476302582299212e-05    2.531566362727989e-08    0.000000000000000e+00   -3.750849313971929e-05    7.551398823000678e-04    1.284017849741592e-06
    4.405927812014971e-01    2.284868847200253e+03    2.457142789151635e+01    1.281688092495515e-03    1.616569629964119e-03   -8.730812801466261e-01    2.423556526032780e+00    8.679495328365212e-01    1.132978588034278e+00   -5.559906929525699e-01    1.086508406496182e-02   -8.456587766477947e-04    2.212242323451790e+00    7.147292957554864e-04    7.339321866655960e-05    3.898595007064435e-08    0.000000000000000e+00   -3.703086446314793e-05    7.510578054668025e-04    7.283044216625442e-08
    4.422485532063752e-01    2.293455510517103e+03    2.458241711018343e+01    1.277916864309578e-03    1.623767381248937e-03   -8.711412759577882e-01    2.415642491109232e+00    8.660241280522047e-01    1.129882897584161e+00   -5.543349826090070e-01    1.091204527407521e-02   -8.473622907990651e-04    2.205774758372799e+00    7.103481798528547e-04    7.218819268377126e-05    8.024918162107858e-08    0.000000000000000e+00   -3.653399406267426e-05    7.469856005991116e-04   -9.029729435388852e-07
